"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)"
9.768767893E1;-1.048277974E0;-4.070740044E-1;-2.924669981E0
9.769246993E1;-8.329309821E-1;-3.433589935E-1;-3.116717100E0
9.769726102E1;-6.651489735E-1;-2.454790026E-1;-3.246645927E0
9.770205187E1;-5.353800058E-1;-2.161089927E-1;-3.316916943E0
9.770684288E1;-2.569540143E-1;-2.096109986E-1;-3.325176954E0
9.771163373E1;-7.622200251E-2;-1.516660005E-1;-3.336076975E0
9.771642480E1;3.088399954E-2;-1.474930048E-1;-3.220346928E0
9.772121580E1;1.127730012E-1;-1.448460072E-1;-2.941931963E0
9.772600688E1;1.289449930E-1;-8.698400110E-2;-2.720936060E0
9.773079773E1;2.156360000E-1;-1.228090003E-1;-2.497396946E0
9.773558872E1;2.935099900E-1;-1.785919964E-1;-2.276012897E0
9.774037957E1;2.846980095E-1;-2.226350009E-1;-1.982213020E0
9.774517064E1;2.328889966E-1;-2.326650023E-1;-1.798100948E0
9.774996164E1;2.237389982E-1;-2.454210073E-1;-1.831264973E0
9.775475248E1;3.024600148E-1;-3.017159998E-1;-1.950008988E0
9.775954348E1;3.317619860E-1;-3.360719979E-1;-2.130477905E0
9.776433456E1;3.515810072E-1;-3.443459868E-1;-2.319897890E0
9.776912541E1;3.499290049E-1;-3.192220032E-1;-2.549411058E0
9.777391639E1;3.793469965E-1;-3.465369940E-1;-2.816718102E0
9.777870724E1;3.799070120E-1;-3.970760107E-1;-3.004599094E0
9.778349823E1;3.823969960E-1;-4.204050004E-1;-3.165782928E0
9.778828931E1;3.076339960E-1;-4.568679929E-1;-3.259654999E0
9.779308016E1;2.582899928E-1;-4.681110084E-1;-3.348495960E0
9.779787125E1;2.963849902E-1;-4.778090119E-1;-3.406035900E0
9.780266225E1;3.545269966E-1;-4.976699948E-1;-3.391659021E0
9.780745309E1;4.085389972E-1;-4.699679911E-1;-3.355719090E0
9.781224411E1;4.055129886E-1;-4.137359858E-1;-3.262342930E0
9.781703518E1;4.173260033E-1;-3.718970120E-1;-3.188188076E0
9.782182603E1;3.749870062E-1;-2.918950021E-1;-3.070936918E0
9.782661703E1;2.571949959E-1;-2.142699957E-1;-2.951317072E0
9.783140811E1;1.335610002E-1;-9.822200239E-2;-2.752720118E0
9.783619897E1;3.528600186E-2;1.067600027E-2;-2.434415102E0
9.784098997E1;2.645999892E-3;1.003379971E-1;-2.187937021E0
9.784578082E1;4.028600082E-2;1.530430019E-1;-2.088999033E0
9.785057188E1;8.540199697E-2;1.872249991E-1;-2.002232075E0
9.785536265E1;1.642410010E-1;2.657060027E-1;-1.824833035E0
9.786015372E1;2.169470042E-1;2.936980128E-1;-1.537919044E0
9.786494472E1;2.296909988E-1;3.407230079E-1;-1.170212984E0
9.786973579E1;1.648979932E-1;4.211040139E-1;-7.480189800E-1
9.787452663E1;1.684969962E-1;4.248420000E-1;-3.599680066E-1
9.787931763E1;1.906349957E-1;4.119459987E-1;4.179799929E-2
9.788410847E1;2.532759905E-1;4.681159854E-1;4.119380116E-1
9.788889955E1;3.119019866E-1;4.857079983E-1;7.576360106E-1
9.789369055E1;3.626140058E-1;5.006070137E-1;1.136378050E0
9.789848138E1;3.584719896E-1;5.101860166E-1;1.610496998E0
9.790327246E1;3.441379964E-1;5.066000223E-1;2.000632048E0
9.790806346E1;3.465979993E-1;4.631490111E-1;2.218234062E0
9.791285431E1;2.939800024E-1;4.205909967E-1;2.423686981E0
9.791764530E1;2.079000026E-1;4.218429923E-1;2.686471939E0
9.792243638E1;-7.383000106E-3;4.377290010E-1;2.992346048E0
9.792722723E1;-2.014829963E-1;4.509769976E-1;3.240875959E0
9.793201823E1;-2.767359912E-1;3.919039965E-1;3.556622028E0
9.793680930E1;-4.038360119E-1;3.507770002E-1;3.968504906E0
9.794160015E1;-5.981389880E-1;3.505870104E-1;4.433674812E0
9.794639115E1;-8.034269810E-1;4.143599868E-1;4.811104774E0
9.795118199E1;-8.939599991E-1;4.383080006E-1;4.993279934E0
9.795597307E1;-8.871160150E-1;4.770399928E-1;5.013856888E0
9.796076384E1;-7.688990235E-1;5.137929916E-1;4.942296982E0
9.796555491E1;-5.273659825E-1;5.486760139E-1;4.840857983E0
9.797034591E1;-2.291470021E-1;5.507500172E-1;4.735886097E0
9.797513699E1;2.834199928E-2;5.512019992E-1;4.637001991E0
9.797992784E1;1.264120042E-1;5.119180083E-1;4.522669792E0
9.798471884E1;2.023440003E-1;4.165369868E-1;4.313817024E0
9.798950968E1;2.280959934E-1;2.917880118E-1;3.957698107E0
9.799430068E1;2.977139950E-1;1.074929982E-1;3.451664925E0
9.799909176E1;1.123429984E-1;5.656699836E-2;2.816848040E0
9.800388260E1;2.442660034E-1;-8.490200341E-2;1.704913974E0
9.800867360E1;3.070900030E-2;-9.465199709E-2;8.605549932E-1
9.801346466E1;1.246870011E-1;-2.054490000E-1;-8.323200047E-2
9.801825551E1;2.708120048E-1;-2.716090083E-1;-9.691950083E-1
9.802304651E1;3.599559963E-1;-3.696359992E-1;-1.491806030E0
9.802783736E1;7.045230269E-1;-5.950329900E-1;-1.711894035E0
9.803262844E1;9.033330083E-1;-7.814260125E-1;-1.634690046E0
9.803741944E1;9.190890193E-1;-1.009389043E0;-1.181439042E0
9.804221029E1;7.478209734E-1;-1.231739998E0;-3.326449990E-1
9.804700129E1;4.537630081E-1;-1.522032976E0;7.711920142E-1
9.805179235E1;8.118999749E-2;-1.677713037E0;1.487313986E0
9.805658320E1;-7.951299846E-2;-1.986986995E0;2.077164888E0
9.806137419E1;-2.932449877E-1;-2.157497883E0;2.585263014E0
9.806616504E1;-4.709939957E-1;-2.310868979E0;3.140878916E0
9.807095611E1;-5.842559934E-1;-2.422154903E0;3.945624113E0
9.807574711E1;-6.293709874E-1;-2.433487892E0;4.710403919E0
9.808053797E1;-5.425519943E-1;-2.452301025E0;5.244253159E0
9.808532905E1;-4.311169982E-1;-2.402081966E0;5.782481194E0
9.809011982E1;-2.194509953E-1;-2.323095083E0;6.205800056E0
9.809491090E1;1.188390031E-1;-2.228533030E0;6.267742157E0
9.809970190E1;4.384329915E-1;-2.150331020E0;6.030580044E0
9.810449298E1;7.167699933E-1;-1.962152958E0;5.618807793E0
9.810928382E1;1.149145007E0;-1.829388976E0;4.886281967E0
9.811407482E1;1.579612017E0;-1.705937982E0;3.844729900E0
9.811886567E1;1.989161015E0;-1.557065010E0;2.635081053E0
9.812365667E1;2.367001057E0;-1.353860974E0;1.271677017E0
9.812844777E1;2.628521919E0;-1.154657960E0;-5.192900077E-2
9.813323861E1;2.805928946E0;-9.482120275E-1;-1.257076025E0
9.813802961E1;2.903616905E0;-7.764149904E-1;-2.331321955E0
9.814282046E1;3.007203102E0;-5.705770254E-1;-3.300328016E0
9.814761154E1;3.036040068E0;-3.867419958E-1;-4.150101185E0
9.815240254E1;3.017260075E0;-2.954429984E-1;-4.787623882E0
9.815719338E1;2.963251114E0;-2.956449986E-1;-5.222787857E0
9.816198446E1;2.769006014E0;-2.862589955E-1;-5.482100964E0
9.816677523E1;2.482594013E0;-2.790279984E-1;-5.539308071E0
9.817156630E1;2.192420006E0;-2.813540101E-1;-5.466204166E0
9.817635730E1;1.845571041E0;-3.438490033E-1;-5.380023003E0
9.818114816E1;1.561604977E0;-4.929820001E-1;-5.268765926E0
9.818593915E1;1.254117966E0;-6.547409892E-1;-5.041392803E0
9.819073023E1;8.628579974E-1;-7.817360163E-1;-4.728882790E0
9.819552108E1;4.307520092E-1;-8.602100015E-1;-4.426826954E0
9.820031208E1;7.001499832E-2;-9.746270180E-1;-4.113478184E0
9.820510313E1;-2.435279936E-1;-1.065858006E0;-3.896364927E0
9.820989398E1;-4.549559951E-1;-1.117540002E0;-3.705934048E0
9.821468498E1;-5.354750156E-1;-1.163594961E0;-3.515726089E0
9.821947582E1;-6.932590008E-1;-1.175652027E0;-3.349567890E0
9.822426690E1;-8.227279782E-1;-1.196874976E0;-3.221793890E0
9.822905790E1;-8.443769813E-1;-1.218083024E0;-3.053261995E0
9.823384874E1;-9.229840040E-1;-1.162871957E0;-2.803194046E0
9.823863982E1;-8.621019721E-1;-1.156105995E0;-2.516978979E0
9.824343057E1;-7.142130136E-1;-1.150347948E0;-2.302242994E0
9.824822165E1;-6.157389879E-1;-1.140975952E0;-2.158938885E0
9.825301265E1;-5.833640099E-1;-1.123371005E0;-1.984079957E0
9.825780351E1;-5.443360209E-1;-1.068276048E0;-1.756767988E0
9.826259451E1;-4.927119911E-1;-1.005699992E0;-1.555179954E0
9.826738559E1;-3.881340027E-1;-9.504600167E-1;-1.455842972E0
9.827217645E1;-2.834329903E-1;-9.359290004E-1;-1.425294995E0
9.827696745E1;-2.168100029E-1;-8.738530278E-1;-1.468242049E0
9.828175830E1;-1.834259927E-1;-7.525309920E-1;-1.555889964E0
9.828654929E1;-1.571860015E-1;-6.576820016E-1;-1.635704041E0
9.829134037E1;-1.479640007E-1;-5.865849853E-1;-1.767632961E0
9.829613122E1;-1.011319980E-1;-5.148689747E-1;-1.812944055E0
9.830092222E1;-4.561800137E-2;-3.923810124E-1;-1.821892977E0
9.830571329E1;2.063499950E-2;-2.550440133E-1;-1.816037059E0
9.831050414E1;1.735209972E-1;-1.646659970E-1;-1.833824039E0
9.831529514E1;2.622480094E-1;-6.821099669E-2;-1.786757946E0
9.832008598E1;3.394379914E-1;2.511099912E-2;-1.674932003E0
9.832487705E1;3.981649876E-1;1.368390024E-1;-1.486353993E0
9.832966806E1;4.697520137E-1;2.095610052E-1;-1.256942034E0
9.833445889E1;5.493569970E-1;3.337770104E-1;-9.291009903E-1
9.833924988E1;6.747549772E-1;4.014990032E-1;-5.746070147E-1
9.834404073E1;9.049530029E-1;5.076779723E-1;-3.919909894E-1
9.834883173E1;1.148687959E0;5.876520276E-1;-3.548940122E-1
9.835362281E1;1.229737043E0;6.678389907E-1;-3.914540112E-1
9.835841366E1;1.265787959E0;8.034859896E-1;-4.130840003E-1
9.836320465E1;1.459736943E0;9.921839833E-1;-5.466759801E-1
9.836799550E1;1.837627053E0;1.110473990E0;-7.158679962E-1
9.837278659E1;2.190082073E0;1.214380980E0;-7.772079706E-1
9.837757759E1;2.444310904E0;1.326166034E0;-7.164919972E-1
9.838236844E1;2.520683050E0;1.465409994E0;-5.721229911E-1
9.838715943E1;2.542391062E0;1.567625999E0;-4.471139908E-1
9.839195051E1;2.558310986E0;1.606673002E0;-2.864660025E-1
9.839674136E1;2.561619997E0;1.640123963E0;-9.982299805E-2
9.840153236E1;2.447319984E0;1.722934961E0;5.296700075E-2
9.840632343E1;2.272430897E0;1.747825027E0;9.991099685E-2
9.841111429E1;2.012933969E0;1.694048047E0;1.915989965E-1
9.841590529E1;1.673748970E0;1.624521971E0;3.876770139E-1
9.842069614E1;1.307538986E0;1.594398022E0;6.306470037E-1
9.842548714E1;9.096310139E-1;1.494081020E0;1.066408992E0
9.843027821E1;4.649760127E-1;1.402771950E0;1.749295950E0
9.843506906E1;1.157680005E-1;1.315356970E0;2.527574062E0
9.843986006E1;-8.598399907E-2;1.163537979E0;3.411187887E0
9.844465091E1;-1.866340041E-1;9.722729921E-1;4.381379128E0
9.844944190E1;-2.994819880E-1;8.404710293E-1;5.213551044E0
9.845423275E1;-4.390670061E-1;7.569230199E-1;6.011120796E0
9.845902383E1;-5.314610004E-1;6.627039909E-1;6.592539787E0
9.846381484E1;-5.338330269E-1;6.429250240E-1;7.003619194E0
9.846860569E1;-3.099879920E-1;7.639629841E-1;7.002742767E0
9.847339675E1;-5.592599884E-2;8.440830112E-1;6.656949997E0
9.847818775E1;2.281839997E-1;8.795070052E-1;6.006688118E0
9.848297860E1;4.703240097E-1;9.700549841E-1;5.216732025E0
9.848776958E1;6.920210123E-1;1.103016973E0;4.494922161E0
9.849256043E1;1.041918039E0;1.188814998E0;3.838474035E0
9.849735151E1;1.371988058E0;1.291242957E0;3.072143078E0
9.850214250E1;1.591848016E0;1.345199943E0;2.298269033E0
9.850693335E1;1.805467010E0;1.299581051E0;1.648031950E0
9.851172434E1;1.960765004E0;1.176869988E0;1.116848946E0
9.851651519E1;1.983914018E0;9.743279815E-1;7.537369728E-1
9.852130626E1;1.880450964E0;6.410989761E-1;5.340909958E-1
9.852609728E1;1.667690992E0;1.978220046E-1;5.100359917E-1
9.853088812E1;1.379554987E0;-2.806819975E-1;7.124869823E-1
9.853567912E1;1.037613988E0;-7.920470238E-1;1.227655053E0
9.854046996E1;5.908939838E-1;-1.313298941E0;1.830829024E0
9.854526104E1;2.907700092E-2;-1.874474049E0;2.311793089E0
9.855005206E1;-3.939659894E-1;-2.186078072E0;3.016977072E0
9.855484290E1;-8.676699996E-1;-2.500075102E0;3.764561892E0
9.855963390E1;-1.340134025E0;-2.739557028E0;4.401975155E0
9.856442499E1;-1.658617973E0;-2.904012918E0;4.781355858E0
9.856921584E1;-1.918632030E0;-2.923254013E0;4.840970039E0
9.857400684E1;-1.928099036E0;-2.917711973E0;4.652887821E0
9.857879790E1;-1.722406983E0;-2.894916058E0;4.377641201E0
9.858358875E1;-1.502405047E0;-2.768960953E0;3.991378069E0
9.858837975E1;-1.376350999E0;-2.621246099E0;3.520390987E0
9.859317060E1;-1.215371966E0;-2.477914095E0;2.890360117E0
9.859796160E1;-9.950739741E-1;-2.378494978E0;2.093245029E0
9.860275267E1;-9.292839766E-1;-2.220669031E0;1.199143052E0
9.860754344E1;-9.978749752E-1;-2.044102907E0;3.873620033E-1
9.861233452E1;-1.066486001E0;-1.948122978E0;-4.454270005E-1
9.861712537E1;-1.132027984E0;-1.769361973E0;-1.143720984E0
9.862191637E1;-1.265791059E0;-1.631351948E0;-1.573701024E0
9.862670745E1;-1.447723985E0;-1.549991012E0;-2.002968073E0
9.863149822E1;-1.627658963E0;-1.526532054E0;-2.344286919E0
9.863628929E1;-1.875357032E0;-1.517585039E0;-2.521174908E0
9.864108014E1;-2.210284948E0;-1.496773005E0;-2.607897997E0
9.864587114E1;-2.546546936E0;-1.500349045E0;-2.580435991E0
9.865066222E1;-2.709438086E0;-1.473638058E0;-2.685282946E0
9.865545306E1;-2.931360006E0;-1.493302941E0;-2.690196037E0
9.866024406E1;-3.051296949E0;-1.524669051E0;-2.604348898E0
9.866503490E1;-3.130577087E0;-1.497575045E0;-2.416043997E0
9.866982590E1;-3.112833023E0;-1.524876952E0;-2.120502949E0
9.867461697E1;-2.876842976E0;-1.524019957E0;-1.997560024E0
9.867940774E1;-2.558760881E0;-1.514642000E0;-2.094924927E0
9.868419882E1;-2.246329069E0;-1.470595002E0;-2.256840944E0
9.868898967E1;-1.907825947E0;-1.376149058E0;-2.500072002E0
9.869378068E1;-1.411522031E0;-1.284203053E0;-2.800740004E0
9.869857176E1;-9.718760252E-1;-1.174972057E0;-3.072755098E0
9.870336260E1;-5.571420193E-1;-1.045542955E0;-3.208487988E0
9.870815360E1;-1.596910059E-1;-9.362509847E-1;-3.354065895E0
9.871294445E1;1.826560050E-1;-8.492519855E-1;-3.377840042E0
9.871773546E1;4.917890131E-1;-8.229669929E-1;-3.176793098E0
9.872252653E1;6.214820147E-1;-8.221600056E-1;-2.733957052E0
9.872731738E1;6.615710258E-1;-7.450510263E-1;-2.329197884E0
9.873210837E1;8.050270081E-1;-7.005749941E-1;-2.211235046E0
9.873689921E1;8.670819998E-1;-6.820359826E-1;-2.494874954E0
9.874169021E1;9.173009992E-1;-6.890280247E-1;-2.921659946E0
9.874648129E1;9.607499838E-1;-6.947720051E-1;-3.213963985E0
9.875127214E1;9.687389731E-1;-6.366789937E-1;-3.458084106E0
9.875606312E1;9.051740170E-1;-6.246920228E-1;-3.661282063E0
9.876085397E1;9.180830121E-1;-6.538559794E-1;-3.847594023E0
9.876564497E1;9.474679828E-1;-6.809309721E-1;-4.081716061E0
9.877043603E1;9.717299938E-1;-6.841650009E-1;-4.289501190E0
9.877522688E1;1.007689953E0;-7.015579939E-1;-4.425549984E0
9.878001788E1;1.014467001E0;-7.568020225E-1;-4.573750973E0
9.878480872E1;9.968739748E-1;-7.754610181E-1;-4.647985935E0
9.878959972E1;9.645919800E-1;-7.623059750E-1;-4.641056061E0
9.879439057E1;8.719869852E-1;-8.107240200E-1;-4.615232944E0
9.879918165E1;8.026229739E-1;-8.226600289E-1;-4.635145187E0
9.880397265E1;8.307240009E-1;-8.579450250E-1;-4.607422829E0
9.880876350E1;7.816129923E-1;-8.470910192E-1;-4.515314102E0
9.881355450E1;6.839339733E-1;-8.453230262E-1;-4.406660080E0
9.881834534E1;5.952320099E-1;-8.024590015E-1;-4.322126865E0
9.882313642E1;4.819560051E-1;-7.735890150E-1;-4.292831898E0
9.882792742E1;4.711849988E-1;-7.586269975E-1;-4.189495087E0
9.883271827E1;4.407809973E-1;-7.145119905E-1;-3.969010115E0
9.883750927E1;3.619329929E-1;-6.245449781E-1;-3.707978010E0
9.884230011E1;2.299049944E-1;-5.295990109E-1;-3.480562925E0
9.884709119E1;1.164520010E-1;-4.393549860E-1;-3.238857985E0
9.885188196E1;8.361099660E-2;-3.777090013E-1;-2.879933119E0
9.885667303E1;1.394800004E-2;-3.016090095E-1;-2.470825911E0
9.886146403E1;-2.529920042E-1;-1.705430001E-1;-2.070395947E0
9.886625488E1;-5.173460245E-1;-6.839399785E-2;-1.660303950E0
9.887104596E1;-7.339879870E-1;2.831299976E-2;-1.302700996E0
9.887583696E1;-8.486660123E-1;1.717700064E-1;-9.448289871E-1
9.888062780E1;-8.910160065E-1;3.380840123E-1;-5.915709734E-1
9.888541880E1;-9.809250236E-1;4.605289996E-1;-2.933149934E-1
9.889020965E1;-1.080278993E0;5.346549749E-1;2.502999967E-3
9.889500071E1;-1.301409960E0;7.206599712E-1;3.558369875E-1
9.889979171E1;-1.501196980E0;9.012839794E-1;7.378979921E-1
9.890458256E1;-1.603610992E0;1.007279038E0;1.064807057E0
9.890937356E1;-1.604136944E0;1.098513007E0;1.324581027E0
9.891416464E1;-1.600898027E0;1.237234950E0;1.516185045E0
9.891895541E1;-1.415511012E0;1.337731957E0;1.650266051E0
9.892374649E1;-1.235842943E0;1.417081952E0;1.798661947E0
9.892853733E1;-1.082281947E0;1.516271949E0;1.992493033E0
9.893332835E1;-9.112690091E-1;1.573457956E0;2.246021986E0
9.893811919E1;-7.437700033E-1;1.535909057E0;2.556896925E0
9.894291019E1;-6.102300286E-1;1.475411057E0;2.819801092E0
9.894770128E1;-5.650320053E-1;1.442023039E0;3.142556906E0
9.895249213E1;-5.502629876E-1;1.325366974E0;3.611435890E0
9.895728313E1;-5.011420250E-1;1.165487051E0;4.138013840E0
9.896207398E1;-3.599939942E-1;1.004639983E0;4.538179874E0
9.896686498E1;-2.460539937E-1;7.943519950E-1;4.948577881E0
9.897165605E1;-2.620230019E-1;6.057860255E-1;5.307137012E0
9.897644690E1;-4.609189928E-1;4.455649853E-1;5.695414066E0
9.898123790E1;-8.485339880E-1;3.150900006E-1;6.348305225E0
9.898602875E1;-1.214025974E0;2.559159994E-1;6.746638775E0
9.899081975E1;-1.478446007E0;2.698220015E-1;6.543375969E0
9.899561059E1;-1.671743989E0;3.691020012E-1;5.910797119E0
9.900040166E1;-1.657423973E0;5.427849889E-1;5.217373848E0
9.900519244E1;-1.399147034E0;7.106199861E-1;4.647165775E0
9.900998352E1;-9.684529901E-1;8.687199950E-1;4.228680134E0
9.901477452E1;-4.321259856E-1;1.046607971E0;3.858753920E0
9.901956537E1;9.531799704E-2;1.221120000E0;3.403100967E0
9.902435645E1;6.098700166E-1;1.440783024E0;2.926189899E0
9.902914745E1;1.150792003E0;1.668205023E0;2.399018049E0
9.903393830E1;1.678722024E0;1.875674009E0;1.780547976E0
9.903872929E1;2.195365906E0;2.023746967E0;1.194847941E0
9.904352014E1;2.644360065E0;2.140831947E0;7.273349762E-1
9.904831114E1;3.008339882E0;2.133311033E0;2.895300090E-1
9.905310222E1;3.157388926E0;1.993391991E0;-6.717000157E-3
9.905789306E1;3.000184059E0;1.781950951E0;-1.498609930E-1
9.906268406E1;2.607353926E0;1.481009007E0;-1.107500028E-2
9.906747491E1;1.979415059E0;1.021931052E0;3.447000086E-1
9.907226591E1;1.161816955E0;5.456249714E-1;7.811669707E-1
9.907705700E1;3.996529877E-1;2.261600085E-2;1.372877002E0
9.908184777E1;-3.689090014E-1;-5.433139801E-1;2.062819004E0
9.908663886E1;-1.044342995E0;-1.201048970E0;2.743673086E0
9.909142971E1;-1.631783962E0;-1.775588989E0;3.330732107E0
9.909622071E1;-2.168663025E0;-2.213380098E0;3.747855902E0
9.910101156E1;-2.550494909E0;-2.618482113E0;3.978605986E0
9.910580263E1;-2.804177999E0;-2.948648930E0;4.013637066E0
9.911059364E1;-2.941665888E0;-3.072756052E0;3.845909119E0
9.911538448E1;-2.914737940E0;-3.144063950E0;3.496946096E0
9.912017548E1;-2.732209921E0;-3.159907103E0;3.153409004E0
9.912496632E1;-2.431569099E0;-3.141865969E0;2.949400902E0
9.912975740E1;-2.093925953E0;-3.073323011E0;2.791579008E0
9.913454817E1;-1.666574001E0;-3.026493073E0;2.646532059E0
9.913933924E1;-1.170917988E0;-2.961002111E0;2.435342073E0
9.914413024E1;-5.927320123E-1;-2.915416002E0;2.173557043E0
9.914892109E1;-3.880099952E-2;-2.878317118E0;1.898489952E0
9.915371208E1;3.836959898E-1;-2.749890089E0;1.598404050E0
9.915850293E1;7.394589782E-1;-2.626205921E0;1.191967964E0
9.916329394E1;1.078799963E0;-2.500313044E0;7.031859756E-1
9.916808502E1;1.403761029E0;-2.396143913E0;1.344259977E-1
9.917287587E1;1.635378957E0;-2.208615065E0;-6.123819947E-1
9.917766687E1;1.888115048E0;-2.025794983E0;-1.276433945E0
9.918245772E1;2.160340071E0;-1.891363025E0;-1.939314008E0
9.918724872E1;2.348717928E0;-1.770619988E0;-2.549021959E0
9.919203956E1;2.491360903E0;-1.600649953E0;-3.223083019E0
9.919683063E1;2.538391113E0;-1.438249946E0;-3.743803978E0
9.920162164E1;2.619247913E0;-1.223116040E0;-4.216666222E0
9.920641249E1;2.743695021E0;-1.021736979E0;-4.629866123E0
9.921120349E1;3.027116060E0;-9.748430252E-1;-5.261304855E0
9.921599432E1;3.170766115E0;-8.827350140E-1;-5.773696899E0
9.922078532E1;3.265872955E0;-7.158160210E-1;-6.138604164E0
9.922557640E1;3.262587070E0;-5.285239816E-1;-6.483150005E0
9.923036717E1;3.194956064E0;-3.728500009E-1;-6.776439190E0
9.923515825E1;3.182950020E0;-3.174720109E-1;-7.009161949E0
9.923994909E1;3.150368929E0;-2.874819934E-1;-7.102546215E0
9.924474009E1;3.009152889E0;-2.704780102E-1;-6.975323200E0
9.924953094E1;2.685698986E0;-2.545799911E-1;-6.653769016E0
9.925432201E1;2.257082939E0;-2.260700017E-1;-6.199876785E0
9.925911302E1;1.816709995E0;-2.814050019E-1;-5.728318214E0
9.926390388E1;1.452859998E0;-3.351059854E-1;-5.293892860E0
9.926869488E1;1.114869952E0;-4.715490043E-1;-4.803009987E0
9.927348572E1;8.144239783E-1;-5.573109984E-1;-4.308102131E0
9.927827680E1;4.532360137E-1;-6.076830029E-1;-3.827996969E0
9.928306780E1;1.054740027E-1;-6.593269706E-1;-3.388767958E0
9.928785865E1;-2.053920031E-1;-7.201629877E-1;-2.961451054E0
9.929264963E1;-4.774489999E-1;-7.691789865E-1;-2.579411030E0
9.929744048E1;-7.444490194E-1;-8.452939987E-1;-2.185005903E0
9.930223148E1;-9.913989902E-1;-8.803970218E-1;-1.874137998E0
9.930702232E1;-1.185161948E0;-8.859249949E-1;-1.720648050E0
9.931181339E1;-1.240540028E0;-9.215829968E-1;-1.547464013E0
9.931660440E1;-1.289369941E0;-9.374020100E-1;-1.371279955E0
9.932139524E1;-1.296198964E0;-9.335899949E-1;-1.163341045E0
9.932618624E1;-1.273275018E0;-8.818719983E-1;-9.786229730E-1
9.933097708E1;-1.263692975E0;-8.279860020E-1;-8.410249949E-1
9.933576808E1;-1.224346042E0;-7.149130106E-1;-7.384719849E-1
9.934055893E1;-1.233873010E0;-5.169109702E-1;-6.875680089E-1
9.934534999E1;-1.127699971E0;-3.749380112E-1;-6.980239749E-1
9.935014099E1;-9.399229884E-1;-2.383649945E-1;-7.053380013E-1
9.935493185E1;-8.161609769E-1;-1.407099981E-2;-7.237939835E-1
9.935972285E1;-6.677449942E-1;2.191340029E-1;-7.606359720E-1
9.936451370E1;-4.921709895E-1;4.256159961E-1;-8.063660264E-1
9.936930468E1;-2.443639934E-1;6.058120131E-1;-8.299959898E-1
9.937409576E1;1.014870033E-1;7.436339855E-1;-7.814490199E-1
9.937888660E1;4.018999934E-1;9.587889910E-1;-5.697330236E-1
9.938367760E1;6.760920286E-1;1.172134995E0;-3.169049919E-1
9.938846845E1;8.695849776E-1;1.364323974E0;-1.617400050E-1
9.939325945E1;9.637510180E-1;1.547237992E0;-2.995800041E-2
9.939805030E1;9.519490004E-1;1.725815058E0;6.646499783E-2
9.940284130E1;1.023221016E0;1.890766025E0;2.256209999E-1
9.940763238E1;9.942219853E-1;2.115988970E0;3.806149960E-1
9.941242322E1;9.440320134E-1;2.320175886E0;5.050860047E-1
9.941721422E1;1.041890025E0;2.451188087E0;5.557739735E-1
9.942200507E1;1.089221001E0;2.545303106E0;5.421630144E-1
9.942679607E1;1.069869041E0;2.665345907E0;5.239689946E-1
9.943158691E1;1.013157010E0;2.818928957E0;5.537559986E-1
9.943637791E1;9.598320127E-1;2.903930902E0;6.671890020E-1
